Lipid,Class,FAD265_m3_59_B,FAD199_m1_66_B,FAD199_m3_66_B,FAD201_m5_61_B,FAD265_m3_59_D,FAD199_m1_66_D,FAD199_m3_66_D,FAD201_m5_61_D,FAD265_m2_74_A,FAD261_m3_81_A,FAD309_55_A,FAD325_39_A,FAD265_m2_74_C,FAD261_m3_81_C,FAD309_55_C,FAD325_39_C,Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
PC(31:4),PC,1258.1000747680664,1780.8001289367676,1341.680103302002,1356.2401008605957,1034.980068206787,1229.560089111328,1242.9200820922852,1135.8000793457031,1291.880100250244,1214.5200805664062,1017.440071105957,1243.7000770568848,1360.10009765625,1220.580078125,1102.6400718688965,1077.9800758361816,1123.8000831604004,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(32:0),PC(O-33:0)",PC,219302.8729019165,502904.6072540283,570871.6282272339,544995.0635910034,339241.50062561035,586161.6118927002,503785.966583252,337133.9331359863,388734.44622802734,152500.8468284607,99705.58694839478,99587.5698928833,480372.301109314,412703.3106994629,109640.7703857422,147631.39001464844,2047.040134429932,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(32:1),PC(O-33:1),PC(P-33:0)",PC,65170.66458892822,294122.0535583496,250491.5559425354,173455.77196502686,98402.08801269533,364953.919921875,231248.7006187439,95615.74666213988,203384.35707092285,99562.76857757568,55207.32405471802,56831.46417999268,237773.66051864624,250973.87968444824,60684.46403121948,87392.92766571045,1598.6801109313965,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(32:2),PC(O-33:2),PC(P-33:1)",PC,21175.021530151367,56223.86513519287,54850.82304000855,50996.04354476929,32263.522045135494,75910.9453125,44521.48331832886,22696.08151245117,51451.20411682129,20606.120948791504,12259.060932159424,12360.960483551024,57421.04499816895,50956.7444152832,13296.820930480955,21176.12124633789,1084.3800773620603,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(32:3),PC(P-33:2)",PC,1996.3001556396484,3115.060234069824,3078.0402183532715,2416.940193176269,2174.880146026612,3299.940273284912,2428.820205688477,1897.1601486206052,2246.080177307129,1695.0000953674316,1223.7400856018066,1024.5200691223145,2723.820213317871,2816.780128479004,1141.6600875854492,1409.8800964355469,1024.2200736999512,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
PC(32:4),PC,1387.3601112365725,1378.5400848388672,1577.5801124572754,1193.1000900268557,1266.5600929260254,1525.0601348876953,1070.480068206787,1448.800106048584,1248.5400772094729,1244.9000968933103,1015.5800743103028,1043.860080718994,2118.460121154785,1632.740119934082,1084.6600723266602,1035.000072479248,1165.440086364746,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
PC(32:5),PC,1070.5800743103027,2237.7401428222656,1952.0601196289065,1830.2201309204104,1393.3201026916504,2019.100154876709,1354.380100250244,1815.7401123046875,2116.400157928467,1549.7001113891602,1271.9400901794434,1440.4000930786133,2405.0401573181152,1592.1601181030271,1181.3200759887695,1182.4200820922852,1551.2601127624512,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(33:0),PC(O-34:0)",PC,5962.700523376465,14661.140617370604,17257.580947875977,15453.28087234497,9459.500747680664,17700.821212768555,14326.940475463867,12615.340866088867,13828.30117034912,5249.360443115234,3171.680160522461,4317.160335540772,16544.16111755371,11149.460414886476,3775.1003036499023,5016.140422821045,1284.7400970458984,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(33:1),PC(O-34:1),PC(P-34:0)",PC,20583.481895446777,59182.16425704956,64475.265769958496,51922.66215133667,28206.46258163452,76791.26383209229,54961.18202972412,35586.78263473511,53587.12236404419,16196.541534423828,10509.44080734253,13510.180938720703,66470.22568130493,45839.54316329956,11804.720836639404,17767.161109924316,1384.620101928711,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(33:2),PC(O-34:2),PC(P-34:1)",PC,22529.66191482544,36984.682025909424,44490.044246673584,39443.54251480103,31929.76266860962,48502.44253540039,31817.90142059326,27322.72221755981,37288.80306625366,12359.720512390137,5645.920391082764,7219.440490722656,39114.142162323,31680.58246231079,7395.360553741455,10466.56061553955,1257.5800895690918,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(33:3),PC(O-34:3),PC(P-34:2)",PC,2406.620178222656,3692.660217285156,4685.780284881592,3878.8603134155273,2794.820209503174,4664.800247192383,3791.1402473449702,3098.160221099853,3641.600234985352,2198.9001998901367,1573.2401084899902,1631.8601188659668,3464.060237884521,4331.860279083252,1518.2400932312012,1691.3401107788086,1131.6000709533691,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(33:4),PC(O-34:4),PC(O-34:4),PC(P-34:3)",PC,1228.6800918579102,2549.2002029418945,2335.1001472473145,1396.2200965881348,1175.0200805664062,1703.0801239013672,1702.900127410889,1912.8801155090327,1597.560131072998,1298.240089416504,1217.3200798034668,1279.9200859069824,2063.880111694336,2316.1801834106445,1283.800090789795,1064.8600692749023,1097.420078277588,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(33:5),PC(P-34:4)",PC,1484.2601013183594,2683.7601585388184,2462.200157165528,2292.120178222656,1693.960105895996,2083.0001220703125,2134.3201599121094,1991.1601333618164,2029.740161895752,1695.4001388549805,1225.740089416504,1336.960105895996,1501.7800979614258,1838.58012008667,1136.1600761413574,1359.5400848388672,1248.2200965881348,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(34:0),PC(O-35:0)",PC,100903.70881271362,213682.1362686157,224212.87371063232,273615.23905181885,140857.54666900635,390998.14907836914,266490.6770401001,215177.692237854,192727.33922576904,91828.04804229736,51858.00402832031,70239.26648712158,271463.69271850586,232145.1633758545,71983.86511230469,105246.48706054688,3316.6802558898926,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(34:1),PC(O-35:1),PC(P-35:0)",PC,1045871.7486572266,2772722.8568115234,2789449.555053711,2761332.650756836,1494454.1447143557,4251753.449707031,2932619.577392578,2242218.895751953,2476517.0951538086,1103492.5275268557,639457.1419677734,777592.5447387695,2991517.3584594727,2622671.318847656,740431.3542785645,1067529.1494140625,24446.60189819336,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(34:2),PC(O-35:2),PC(P-35:1)",PC,3679907.880905152,8119808.387573242,9093297.33959961,7651929.883300781,5683639.628753662,9855859.565338137,8199863.713745117,6397220.281494141,5247780.186584473,2568846.803039551,1354046.4703063965,1689219.6718139648,7039593.626342773,6765701.729003906,1564526.335647583,2208699.486968994,14546.601104736328,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(34:3),PC(P-35:2)",PC,291550.07373809814,543023.2473068237,587870.0929679871,499545.10665130615,430846.67038726807,692923.4250869751,503242.3549194336,402855.2044372559,388487.4694213867,199941.53099441528,105052.98454284668,114696.24927139282,454240.8507652283,540240.2760238647,119463.45128631592,163084.3275680542,1841.5201377868648,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(34:4),PC(O-35:4)",PC,17726.320808410645,29564.901752471924,33080.28195953369,29091.522903442383,24855.92153930664,40975.68247222901,28115.90172958374,25102.262439727783,24898.882080078125,10125.20095062256,7966.540729522705,7246.540618896484,29771.32232284546,28645.222652435303,8743.460353851318,9268.780853271484,1091.4800758361816,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
PC(34:5),PC,1608.3600959777832,3206.200294494629,2600.120147705078,2303.4401893615723,1352.1600875854492,2486.760208129883,2304.7801818847656,2402.940128326416,2121.6801681518555,1767.440113067627,1303.4800834655762,1688.8401336669922,2320.880142211914,1658.100112915039,1297.3000831604004,1085.0600776672363,1155.0000839233398,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
PC(34:6),PC,1523.9401092529297,2939.5001640319824,1753.1601219177246,2373.660179138184,1308.2000885009766,2952.360145568848,2334.660202026367,2513.64017868042,2623.340171813965,1753.5201263427734,1055.520076751709,1503.6401252746582,3079.560230255127,1468.10009765625,1116.3000717163086,1595.7001419067385,1161.0000801086426,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(35:2),PC(O-36:2),PC(P-36:1)",PC,54101.92348098755,50390.123905181885,62857.08335876465,91738.52780532835,78718.72604751587,65150.02388763428,92089.24662399292,78049.76399993896,57821.26357269287,25213.021423339844,18322.561347961426,26017.26173400879,102109.16695785522,77363.10506057739,19155.301906585693,33085.441692352295,1357.06010055542,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(35:3),PC(O-36:3),PC(P-36:2)",PC,22001.401321411133,19065.461742401123,21634.101585388184,37852.8013458252,31201.70280075073,26123.6418800354,29647.542015075684,31106.26243209839,22384.261528015137,12493.16109085083,7962.600673675537,8938.14070892334,40973.601875305176,31348.32336425781,7848.020725250244,10744.880615234377,1269.540096282959,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(35:4),PC(O-36:4),PC(P-36:3)",PC,22653.34139251709,19472.241889953613,23485.6215133667,32351.002922058105,32616.24227905273,27086.34132003784,32409.74188613892,34726.183086395264,20650.8208694458,11542.060569763184,9331.080883026125,8425.08041381836,36833.00337219238,27254.18271255493,9518.020725250244,10901.320629119871,1270.5200881958008,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(35:5),PC(O-36:5),PC(P-36:4)",PC,5397.320274353027,7430.680606842041,9114.16039276123,10993.500854492188,3782.040279388428,9054.02080154419,13678.88133239746,10876.80083847046,7531.180480957031,4570.840274810791,3431.180263519287,3973.540344238281,12909.500747680664,9872.720546722412,3414.7203063964844,4913.12032699585,1102.1400680541992,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(35:6),PC(P-36:5)",PC,5291.860523223877,6195.600326538086,7306.440448760986,9065.760772705078,5104.280300140381,10936.560779571531,8603.880615234375,8275.160640716553,5786.140506744385,3095.360164642334,2560.1002311706543,2963.620185852051,7742.800598144531,6806.300559997559,1861.6201133728027,4053.300319671631,1140.4200744628906,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(36:3),PC(P-37:2)",PC,1301661.1494522097,1561207.6934204102,1571298.8008422852,2525192.422821045,1994356.9767532349,1804988.3022460935,2559138.707366944,1944887.946395874,1211484.4309120178,914103.7924079896,699169.0907974243,798562.1650238037,2370313.443359375,2342629.308624268,695417.4697341919,875369.8801269531,3154.4602127075195,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(36:4),PC(O-37:4)",PC,2990883.3553962708,3140588.8768310547,3261567.6635742188,5532496.182769775,4845772.019950867,3419892.6698303223,5553428.3759765625,4649054.848175049,2249440.615760803,1622125.5453186035,1519028.7739105225,1301176.3316345215,4685282.777832031,4191011.902526856,1373799.6777801514,1305412.6093139648,3714.420280456543,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
PC(36:5),PC,167658.59553146362,160062.72800445557,171502.41500854492,256207.2667198181,263575.9135246277,221040.7511062622,276194.2131500244,208223.9214553833,133114.07177352905,121189.2050857544,69239.16438674927,80352.08492279053,250014.87100982663,295895.6971206665,66800.54660797119,85680.1035194397,1204.5800743103027,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
PC(36:6),PC,10396.260627746582,10219.160697937012,11591.560531616213,15939.480754852297,16351.921642303469,12934.401023864746,15567.321418762209,13608.621181488035,9418.700756072998,7398.580684661865,5292.700496673584,5552.560302734375,18644.921043396,15822.02088546753,6278.54048538208,6926.080326080322,1051.920078277588,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(36:7),PC(35:0),PC(O-36:0)",PC,4295.160400390625,5281.560211181641,5744.380435943604,8186.640647888184,5705.720436096191,6056.380462646484,6482.500602722168,6431.280410766602,5303.760276794434,3541.70023727417,2157.760150909424,2736.2601776123047,7218.560489654541,6096.080352783203,2535.480159759521,3290.400218963623,1483.8200912475586,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(36:8),PC(35:1),PC(O-36:1),PC(P-36:0)",PC,21035.60179138184,24652.54159927368,29198.62215423584,42867.643226623535,11938.380867004396,30799.56126403809,40281.92321777344,33004.04181289673,25987.56177520752,14696.98108291626,10889.84073638916,12096.120681762695,45407.383335113525,36245.12362670898,10331.800579071043,14640.921089172363,2014.020156860352,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(37:3),PC(O-38:3),PC(P-38:2)",PC,18135.54098892212,20892.081413269043,20588.38185119629,34873.861808776855,26918.761432647705,22312.92107391357,29895.44161224365,25763.161365509037,20435.90147018433,10628.260646820068,8091.160526275635,11000.020725250244,35007.482162475586,24930.08184814453,7903.620578765869,9188.820735931396,1122.7200813293457,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(37:4),PC(O-38:4),PC(P-38:3)",PC,51180.664165496826,42206.804122924805,53467.54534912109,83288.80562973022,73041.1039352417,43978.10243225098,71458.94627761841,68433.32461547852,44572.743755340576,20481.34133529663,21096.52154159546,23473.24118041992,75286.80555725098,52774.28436660767,19033.36159133911,23259.521949768063,1153.8600845336914,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(37:5),PC(O-38:5),PC(P-38:4)",PC,22417.301818847656,22674.201599121094,25585.662185668945,45440.54393386841,33928.60159301758,29023.38125228882,40212.3023109436,32116.00165939331,23395.70126724243,14007.240837097168,12050.88073348999,12790.60105895996,47006.24277114868,33240.56210708618,10027.120681762695,14100.920917510986,1121.4000778198242,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(37:6),PC(O-38:6),PC(P-38:5)",PC,29165.32279586792,14668.781120300291,13789.261138916016,60112.5632019043,41523.3424949646,17333.72109222412,53975.644622802734,47996.02405166626,26017.962299346924,14595.221313476562,13200.581119537354,12380.460887908936,49995.18451690674,39102.322425842285,10825.440658569336,14480.241031646729,1113.5400848388672,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(37:7),PC(P-38:6),PC(36:0),PC(O-37:0)",PC,27481.88230895996,17563.6014213562,19062.621673583984,60162.38531112671,34937.70206832886,54049.46210479736,64337.70491027832,42428.40196609497,30588.861541748047,20156.441116333008,18895.00120162964,20265.821739196777,61164.464668273926,54932.44467163086,15100.801132202148,20457.420978546143,1844.1601181030276,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
PC(38:3),PC,339370.71968460083,722727.05052948,860060.4046173096,641641.2335281372,467339.8898010254,819174.6768112183,776107.7314567566,561271.0264282227,522223.14070892334,220936.8608970642,222651.3558349609,220755.0919532776,636011.6054077148,575678.0688552856,221328.636631012,254519.01460266116,1235.7600898742676,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
PC(38:4),PC,1479265.6391410828,2411916.0517578125,2998762.185821533,2580993.3230285645,2163474.709274292,2613172.944869995,2745861.7347106934,2192242.05166626,1700593.5374145508,646487.0464630127,854063.3696365356,768763.3201065063,2123667.4590148926,1897121.7536621091,838898.1876983643,818791.9755096436,2700.000198364258,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
PC(38:5),PC,825818.5245895386,1428115.6256713867,1580132.8130950928,1610836.7103042605,1244912.4874038696,1687091.0060272217,1368784.1535949707,1326829.4524230957,1117072.2137680054,487135.7213745117,415327.6174278259,440909.2382507324,1365907.8989868164,1302630.1609191897,406271.06674194336,485283.9002609253,1894.760139465332,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
PC(38:6),PC,1516427.970588684,2730206.1982421875,3062813.374694824,3128320.427974701,2393374.337284088,3402041.961578369,3075806.0578918457,2868075.069213867,1897835.4276008608,873532.163986206,808983.3657951355,785041.1869049072,2776171.878936768,2345512.594177246,822142.262348175,777356.8736877441,1880.620128631592,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(38:7),PC(37:0),PC(O-38:0)",PC,77868.54423522949,94135.708442688,98213.00824737547,124969.7488937378,117737.84328842165,159270.75242614746,125090.67205429076,99733.58798217772,59507.26406097412,45440.423248291016,35557.28187561035,37131.10203170776,114109.54746246338,120934.54796600342,35589.80174255371,41563.04361343384,1229.600082397461,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(38:8),PC(37:1),PC(O-38:1),PC(P-38:0)",PC,23100.12120437622,29518.22173690796,36659.26258850098,40130.703144073486,35203.38284301758,39780.88221740723,40503.52265167236,34426.36173248291,29790.02275085449,15452.041107177734,8458.060546875,10217.3807182312,41198.48229217529,32422.06276702881,9486.940544128418,12242.880939483644,1130.520076751709,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(38:9),PC(37:2),PC(O-38:2),PC(P-38:1)",PC,26930.20152664185,29223.46105194092,40008.543128967285,43712.82311248779,39912.283836364746,41060.36248397827,49852.78515625,36329.06163406372,38548.782638549805,16410.440883636475,9185.90064239502,13434.20087814331,49050.40266036987,43245.68223953247,9823.120449066162,13753.98120880127,1205.04008102417,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(39:4),PC(O-40:4),PC(P-40:3)",PC,14629.321018218994,25933.801651000977,32141.92279815674,24914.262088775635,22086.14176559448,31296.50218200684,26953.14223098755,23655.161693573,23624.60161972046,8032.980484008789,6227.800582885742,7825.50053024292,28573.62118911743,24793.54192352295,6993.760509490967,7856.100574493408,1188.180088043213,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(39:5),PC(O-40:5),PC(P-40:4)",PC,7549.380481719971,14812.061000823976,18237.84132003784,17398.720851898193,12135.00094985962,17569.84115600586,16031.4813041687,15164.921245574951,15588.080940246582,5462.960453033447,4542.120288848877,5076.840381622314,18524.341724395752,12307.30069732666,4373.480400085449,6408.8005027771,1030.2200660705566,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"PC(39:6),PC(O-40:6),PC(P-40:5)",PC,23728.282012939453,47728.68432617188,57870.52552032471,49467.72373199463,38258.40375137329,60132.94582366943,49008.70296096802,43471.92279434204,45891.36340332031,13004.320777893066,11569.060985565186,12145.881118774414,55000.64392089844,35257.00326156616,12515.76067352295,14859.381145477297,1175.520076751709,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
